ElectionType,Year,Province,EligibleVoters,Votes1,ValidVotes,Party,Count,Turnout,VoteShare
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Nederlandse Middenstands Partij,3318,0.7582321553235011,0.003051881993896236
Second Chamber,1998,Groningen,437263,326957,326428,Nederlandse Middenstands Partij,727,0.746525546410284,0.002227137377921012
Second Chamber,1998,Limburg,860125,587796,586582,Nederlandse Middenstands Partij,1259,0.6819729690451969,0.0021463324820741175
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Nederlandse Middenstands Partij,3660,0.7041387582869564,0.002964760660380186
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Nederlandse Middenstands Partij,4200,0.7224794440990476,0.003131906973414584
Second Chamber,1998,Overijssel,797807,624273,623348,Nederlandse Middenstands Partij,1443,0.7813268121237342,0.0023149187933545947
Second Chamber,1998,Utrecht,812212,621166,620466,Nederlandse Middenstands Partij,1651,0.7639212422372484,0.002660903256584567
Second Chamber,1998,Zeeland,276159,203550,203282,Nederlandse Middenstands Partij,549,0.7361049250612871,0.0027006818114737163
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Nederlandse Middenstands Partij,4234,0.7201651773170573,0.002353183105323563
Second Chamber,1998,Drenthe,356280,273110,272842,De Groenen,357,0.7658077916245649,0.0013084495788771523
Second Chamber,1998,Flevoland,204917,149315,149125,De Groenen,216,0.7277336677776856,0.0014484492875104778
Second Chamber,1998,Fryslân,468739,364201,363714,De Groenen,480,0.7759414087583922,0.0013197182401557268
Second Chamber,1998,Gelderland,1433859,1088803,1087198,De Groenen,2027,0.7582321553235011,0.0018644257991644575
Second Chamber,1998,Groningen,437263,326957,326428,De Groenen,710,0.746525546410284,0.0021750585121374393
Second Chamber,1998,Limburg,860125,587796,586582,De Groenen,923,0.6819729690451969,0.001573522542457832
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,De Groenen,1827,0.7041387582869564,0.0014799501985012567
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,De Groenen,4756,0.7224794440990476,0.0035465118013237526
Second Chamber,1998,Overijssel,797807,624273,623348,De Groenen,895,0.7813268121237342,0.0014357950935913806
Second Chamber,1998,Utrecht,812212,621166,620466,De Groenen,1310,0.7639212422372484,0.0021113163332076215
Second Chamber,1998,Zeeland,276159,203550,203282,De Groenen,225,0.7361049250612871,0.0011068368079810312
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,De Groenen,2859,0.7201651773170573,0.001588982167718485
Second Chamber,1998,Drenthe,356280,273110,272842,Natuurwetpartij,402,0.7658077916245649,0.001473380198063348
Second Chamber,1998,Flevoland,204917,149315,149125,Natuurwetpartij,669,0.7277336677776856,0.004486169321039396
Second Chamber,1998,Fryslân,468739,364201,363714,Natuurwetpartij,607,0.7759414087583922,0.0016688936911969294
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Natuurwetpartij,1397,0.7582321553235011,0.0012849545345006153
Second Chamber,1998,Groningen,437263,326957,326428,Natuurwetpartij,448,0.746525546410284,0.0013724312865317926
Second Chamber,1998,Limburg,860125,587796,586582,Natuurwetpartij,2230,0.6819729690451969,0.0038016850159057047
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Natuurwetpartij,2283,0.7041387582869564,0.0018493302152043619
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Natuurwetpartij,2698,0.7224794440990476,0.0020118773843506065
Second Chamber,1998,Overijssel,797807,624273,623348,Natuurwetpartij,725,0.7813268121237342,0.0011630742378254202
Second Chamber,1998,Utrecht,812212,621166,620466,Natuurwetpartij,817,0.7639212422372484,0.001316752247504295
Second Chamber,1998,Zeeland,276159,203550,203282,Natuurwetpartij,310,0.7361049250612871,0.0015249751576627542
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Natuurwetpartij,3160,0.7201651773170573,0.0017562727002414875
Second Chamber,1998,Drenthe,356280,273110,272842,Katholiek Politieke Partij,107,0.7658077916245649,3.9216836117606527e-4
Second Chamber,1998,Flevoland,204917,149315,149125,Katholiek Politieke Partij,102,0.7277336677776856,6.839899413243923e-4
Second Chamber,1998,Fryslân,468739,364201,363714,Katholiek Politieke Partij,0,0.7759414087583922,0
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Katholiek Politieke Partij,737,0.7582321553235011,6.778894000908758e-4
Second Chamber,1998,Groningen,437263,326957,326428,Katholiek Politieke Partij,168,0.746525546410284,5.146617324494222e-4
Second Chamber,1998,Limburg,860125,587796,586582,Katholiek Politieke Partij,1529,0.6819729690451969,0.00260662618355149
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Katholiek Politieke Partij,1550,0.7041387582869564,0.001255568039232046
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Katholiek Politieke Partij,1438,0.7224794440990476,0.0010723052923262313
Second Chamber,1998,Overijssel,797807,624273,623348,Katholiek Politieke Partij,503,0.7813268121237342,8.069328850016363e-4
Second Chamber,1998,Utrecht,812212,621166,620466,Katholiek Politieke Partij,538,0.7639212422372484,8.670902192867941e-4
Second Chamber,1998,Zeeland,276159,203550,203282,Katholiek Politieke Partij,147,0.7361049250612871,7.231333812142737e-4
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Katholiek Politieke Partij,1414,0.7201651773170573,7.85876455108058e-4
Second Chamber,1998,Drenthe,356280,273110,272842,Vrije Indische Partij,161,0.7658077916245649,5.900851041995001e-4
Second Chamber,1998,Flevoland,204917,149315,149125,Vrije Indische Partij,105,0.7277336677776856,7.041072925398155e-4
Second Chamber,1998,Fryslân,468739,364201,363714,Vrije Indische Partij,136,0.7759414087583922,3.739201680441226e-4
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Vrije Indische Partij,879,0.7582321553235011,8.085003835547895e-4
Second Chamber,1998,Groningen,437263,326957,326428,Vrije Indische Partij,188,0.746525546410284,5.759309863124487e-4
Second Chamber,1998,Limburg,860125,587796,586582,Vrije Indische Partij,497,0.6819729690451969,8.472813690157556e-4
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Vrije Indische Partij,1147,0.7041387582869564,9.29120349031714e-4
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Vrije Indische Partij,1287,0.7224794440990476,9.597057797106118e-4
Second Chamber,1998,Overijssel,797807,624273,623348,Vrije Indische Partij,481,0.7813268121237342,7.71639597784865e-4
Second Chamber,1998,Utrecht,812212,621166,620466,Vrije Indische Partij,610,0.7639212422372484,9.831320330203428e-4
Second Chamber,1998,Zeeland,276159,203550,203282,Vrije Indische Partij,123,0.7361049250612871,6.050707883629638e-4
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Vrije Indische Partij,1611,0.7201651773170573,8.953656076231128e-4
Second Chamber,1998,Drenthe,356280,273110,272842,Nieuw Solidair Ouderen Verbond,0,0.7658077916245649,0
Second Chamber,1998,Flevoland,204917,149315,149125,Nieuw Solidair Ouderen Verbond,0,0.7277336677776856,0
Second Chamber,1998,Fryslân,468739,364201,363714,Nieuw Solidair Ouderen Verbond,0,0.7759414087583922,0
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Nieuw Solidair Ouderen Verbond,663,0.7582321553235011,6.098245213843293e-4
Second Chamber,1998,Groningen,437263,326957,326428,Nieuw Solidair Ouderen Verbond,0,0.746525546410284,0
Second Chamber,1998,Limburg,860125,587796,586582,Nieuw Solidair Ouderen Verbond,986,0.6819729690451969,0.0016809244061358854
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Nieuw Solidair Ouderen Verbond,2369,0.7041387582869564,0.0019189939902843336
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Nieuw Solidair Ouderen Verbond,0,0.7224794440990476,0
Second Chamber,1998,Overijssel,797807,624273,623348,Nieuw Solidair Ouderen Verbond,0,0.7813268121237342,0
Second Chamber,1998,Utrecht,812212,621166,620466,Nieuw Solidair Ouderen Verbond,479,0.7639212422372484,7.720003996995806e-4
Second Chamber,1998,Zeeland,276159,203550,203282,Nieuw Solidair Ouderen Verbond,195,0.7361049250612871,9.592585669168938e-4
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Nieuw Solidair Ouderen Verbond,1763,0.7201651773170573,9.798445476347287e-4
Second Chamber,1998,Drenthe,356280,273110,272842,Nieuwe Communistische Partij,229,0.7658077916245649,8.393135954141958e-4
Second Chamber,1998,Flevoland,204917,149315,149125,Nieuwe Communistische Partij,92,0.7277336677776856,6.16932103939648e-4
Second Chamber,1998,Fryslân,468739,364201,363714,Nieuwe Communistische Partij,420,0.7759414087583922,0.0011547534601362608
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Nieuwe Communistische Partij,370,0.7582321553235011,3.4032439353273274e-4
Second Chamber,1998,Groningen,437263,326957,326428,Nieuwe Communistische Partij,1543,0.746525546410284,0.0047269229355324915
Second Chamber,1998,Limburg,860125,587796,586582,Nieuwe Communistische Partij,177,0.6819729690451969,3.0174809319072186e-4
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Nieuwe Communistische Partij,312,0.7041387582869564,2.5273369563896667e-4
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Nieuwe Communistische Partij,1041,0.7224794440990476,7.762655141249005e-4
Second Chamber,1998,Overijssel,797807,624273,623348,Nieuwe Communistische Partij,316,0.7813268121237342,5.069399436590797e-4
Second Chamber,1998,Utrecht,812212,621166,620466,Nieuwe Communistische Partij,228,0.7639212422372484,3.674657434895707e-4
Second Chamber,1998,Zeeland,276159,203550,203282,Nieuwe Communistische Partij,87,0.7361049250612871,4.2797689908599874e-4
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Nieuwe Communistische Partij,805,0.7201651773170573,4.474049125615182e-4
Second Chamber,1998,Drenthe,356280,273110,272842,Idealisten/Jij,68,0.7658077916245649,2.492284912146957e-4
Second Chamber,1998,Flevoland,204917,149315,149125,Idealisten/Jij,38,0.7277336677776856,2.548197820620285e-4
Second Chamber,1998,Fryslân,468739,364201,363714,Idealisten/Jij,96,0.7759414087583922,2.6394364803114534e-4
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Idealisten/Jij,375,0.7582321553235011,3.4492337182371566e-4
Second Chamber,1998,Groningen,437263,326957,326428,Idealisten/Jij,105,0.746525546410284,3.216635827808889e-4
Second Chamber,1998,Limburg,860125,587796,586582,Idealisten/Jij,145,0.6819729690451969,2.471947656082185e-4
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Idealisten/Jij,318,0.7041387582869564,2.5759395901663913e-4
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Idealisten/Jij,492,0.7224794440990476,3.668805311714227e-4
Second Chamber,1998,Overijssel,797807,624273,623348,Idealisten/Jij,139,0.7813268121237342,2.2298940559687365e-4
Second Chamber,1998,Utrecht,812212,621166,620466,Idealisten/Jij,186,0.7639212422372484,2.9977468547833403e-4
Second Chamber,1998,Zeeland,276159,203550,203282,Idealisten/Jij,48,0.7361049250612871,2.3612518570262e-4
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Idealisten/Jij,490,0.7201651773170573,2.7233342503744587e-4
Second Chamber,1998,Drenthe,356280,273110,272842,Het Kiezers Collectief,72,0.7658077916245649,2.638889906979131e-4
Second Chamber,1998,Flevoland,204917,149315,149125,Het Kiezers Collectief,0,0.7277336677776856,0
Second Chamber,1998,Fryslân,468739,364201,363714,Het Kiezers Collectief,0,0.7759414087583922,0
Second Chamber,1998,Gelderland,1433859,1088803,1087198,Het Kiezers Collectief,150,0.7582321553235011,1.3796934872948625e-4
Second Chamber,1998,Groningen,437263,326957,326428,Het Kiezers Collectief,0,0.746525546410284,0
Second Chamber,1998,Limburg,860125,587796,586582,Het Kiezers Collectief,137,0.6819729690451969,2.335564337125926e-4
Second Chamber,1998,Noord-Brabant,1753207,1236296,1234501,Het Kiezers Collectief,277,0.7041387582869564,2.243821592692108e-4
Second Chamber,1998,Noord-Holland,1856158,1343957,1341036,Het Kiezers Collectief,423,0.7224794440990476,3.1542777375104025e-4
Second Chamber,1998,Overijssel,797807,624273,623348,Het Kiezers Collectief,115,0.7813268121237342,1.8448763772403216e-4
Second Chamber,1998,Utrecht,812212,621166,620466,Het Kiezers Collectief,93,0.7639212422372484,1.4988734273916701e-4
Second Chamber,1998,Zeeland,276159,203550,203282,Het Kiezers Collectief,0,0.7361049250612871,0
Second Chamber,1998,Zuid-Holland,2498406,1802798,1799265,Het Kiezers Collectief,401,0.7201651773170573,2.2286878253064446e-4
Second Chamber,2002,Drenthe,364876,291961,291728,CDA,75827,0.7995264144531293,0.2599236274886195
Second Chamber,2002,Flevoland,238296,187509,187327,CDA,44251,0.7861105515829053,0.23622328868769585
Second Chamber,2002,Fryslân,480774,393729,393274,CDA,130364,0.8180018054220902,0.33148390180891696
Second Chamber,2002,Gelderland,1465096,1188999,1187571,CDA,364064,0.8105755527282854,0.30656188135277807
Second Chamber,2002,Groningen,442639,348224,347798,CDA,77221,0.785737361597148,0.22202830378553068
Second Chamber,2002,Limburg,865001,637760,636917,CDA,233538,0.7363193799775954,0.3666694404451443
Second Chamber,2002,Noord-Brabant,1798220,1386493,1384966,CDA,450606,0.7701871851052707,0.32535527947978504
Second Chamber,2002,Noord-Holland,1894355,1492264,1488356,CDA,306464,0.7856795584776877,0.20590772637729146
Second Chamber,2002,Overijssel,816105,664913,664305,CDA,245316,0.813994522763615,0.3692821821301962
Second Chamber,2002,Utrecht,845981,697100,696006,CDA,180113,0.8227206048362788,0.25878081510791573
Second Chamber,2002,Zeeland,280962,224693,224426,CDA,66419,0.7987770588193421,0.29595055831320793
Second Chamber,2002,Zuid-Holland,2543630,2001581,1998478,CDA,479540,0.7856795209995164,0.23995260393159193
Second Chamber,2002,Drenthe,364876,291961,291728,Lijst Pim Fortuyn,35902,0.7995264144531293,0.12306669226128449
Second Chamber,2002,Flevoland,238296,187509,187327,Lijst Pim Fortuyn,36082,0.7861105515829053,0.1926150528220705
Second Chamber,2002,Fryslân,480774,393729,393274,Lijst Pim Fortuyn,48403,0.8180018054220902,0.12307704043491306
Second Chamber,2002,Gelderland,1465096,1188999,1187571,Lijst Pim Fortuyn,165096,0.8105755527282854,0.13901989859974687
Second Chamber,2002,Groningen,442639,348224,347798,Lijst Pim Fortuyn,42432,0.785737361597148,0.1220018516495207
Second Chamber,2002,Limburg,865001,637760,636917,Lijst Pim Fortuyn,120980,0.7363193799775954,0.18994625673360893
Second Chamber,2002,Noord-Brabant,1798220,1386493,1384966,Lijst Pim Fortuyn,243989,0.7701871851052707,0.17616966770303386
Second Chamber,2002,Noord-Holland,1894355,1492264,1488356,Lijst Pim Fortuyn,262287,0.7856795584776877,0.17622598356844735
Second Chamber,2002,Overijssel,816105,664913,664305,Lijst Pim Fortuyn,74100,0.813994522763615,0.1115451486892316
Second Chamber,2002,Utrecht,845981,697100,696006,Lijst Pim Fortuyn,105525,0.8227206048362788,0.15161507228385962
Second Chamber,2002,Zeeland,280962,224693,224426,Lijst Pim Fortuyn,35056,0.7987770588193421,0.156202935488758
Second Chamber,2002,Zuid-Holland,2543630,2001581,1998478,Lijst Pim Fortuyn,444949,0.7856795209995164,0.22264393203227656
Second Chamber,2002,Drenthe,364876,291961,291728,VVD,47094,0.7995264144531293,0.16143119618274557
Second Chamber,2002,Flevoland,238296,187509,187327,VVD,32283,0.7861105515829053,0.1723350077671665
Second Chamber,2002,Fryslân,480774,393729,393274,VVD,48519,0.8180018054220902,0.12337200018307846
Second Chamber,2002,Gelderland,1465096,1188999,1187571,VVD,175614,0.8105755527282854,0.1478766322182
Second Chamber,2002,Groningen,442639,348224,347798,VVD,44471,0.785737361597148,0.12786445005434188
Second Chamber,2002,Limburg,865001,637760,636917,VVD,78545,0.7363193799775954,0.12332062105423469
Second Chamber,2002,Noord-Brabant,1798220,1386493,1384966,VVD,220213,0.7701871851052707,0.15900245926614806
Second Chamber,2002,Noord-Holland,1894355,1492264,1488356,VVD,271091,0.7856795584776877,0.18214123502710372
Second Chamber,2002,Overijssel,816105,664913,664305,VVD,80424,0.813994522763615,0.12106487231015874
Second Chamber,2002,Utrecht,845981,697100,696006,VVD,121233,0.8227206048362788,0.17418384324273067
Second Chamber,2002,Zeeland,280962,224693,224426,VVD,31471,0.7987770588193421,0.14022885048969372
Second Chamber,2002,Zuid-Holland,2543630,2001581,1998478,VVD,315764,0.7856795209995164,0.15800223970441507
Second Chamber,2002,Drenthe,364876,291961,291728,Partij van de Arbeid (P.v.d.A.),69411,0.7995264144531293,0.23793053803543027
Second Chamber,2002,Flevoland,238296,187509,187327,Partij van de Arbeid (P.v.d.A.),25744,0.7861105515829053,0.13742813369135257
Second Chamber,2002,Fryslân,480774,393729,393274,Partij van de Arbeid (P.v.d.A.),77335,0.8180018054220902,0.19664407003768364
Second Chamber,2002,Gelderland,1465096,1188999,1187571,Partij van de Arbeid (P.v.d.A.),180094,0.8105755527282854,0.1516490382469764
Second Chamber,2002,Groningen,442639,348224,347798,Partij van de Arbeid (P.v.d.A.),83174,0.785737361597148,0.23914456092329456
Second Chamber,2002,Limburg,865001,637760,636917,Partij van de Arbeid (P.v.d.A.),78823,0.7363193799775954,0.12375709864864652
Second Chamber,2002,Noord-Brabant,1798220,1386493,1384966,Partij van de Arbeid (P.v.d.A.),163624,0.7701871851052707,0.1181429724628619
Second Chamber,2002,Noord-Holland,1894355,1492264,1488356,Partij van de Arbeid (P.v.d.A.),246301,0.7856795584776877,0.1654852736845217
Second Chamber,2002,Overijssel,816105,664913,664305,Partij van de Arbeid (P.v.d.A.),104501,0.813994522763615,0.15730876630463417
